games: 107, white: 26%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Bxd5 Qxd5 , forced: 3
games: 21, white: 33%, black: 19%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 cxd4 7. cxd4 Nge7 8. O-O Nf5 9. Nc3 Rc8 10. a3, forced: 1
games: 107, white: 26%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Bxd5 Qxd5 9. Nc3, forced: 3
games: 143, white: 30%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4, forced: 0
games: 64, white: 35%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bxh6, forced: 1
games: 164, white: 21%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Nxe5, forced: 1
games: 64, white: 35%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bxh6 gxh6 , forced: 1
games: 230, white: 25%, black: 40%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 , forced: 0
games: 46, white: 34%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Qc7 5. d3 Nf6 , forced: 0
games: 148, white: 33%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 f6 7. Bd3 Qc7 , forced: 0
games: 110, white: 21%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 8. Nb5 Qd8 9. Nbxd4 Nd5 , forced: 2
games: 149, white: 22%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Nxe5 e6 9. O-O, forced: 1
games: 144, white: 29%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4 cxd4 8. cxd4, forced: 1
games: 105, white: 29%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 f6 7. Bd3 fxe5 , forced: 0
games: 182, white: 26%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4 cxd4 8. cxd4 Nf5 , forced: 1
games: 114, white: 21%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2, forced: 1
games: 182, white: 26%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 , forced: 1
games: 93, white: 29%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Rc8 7. O-O a6 , forced: 0
games: 182, white: 26%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 , forced: 1
games: 39, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 Nf5 , forced: 0
games: 39, white: 30%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. Bd3 Nf5 , forced: 0
games: 74, white: 29%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Qd8 , forced: 1
games: 118, white: 31%, black: 36%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 8. cxd4, forced: 1
games: 118, white: 31%, black: 36%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 8. cxd4, forced: 1
games: 50, white: 42%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be2 cxd4 7. cxd4, forced: 1
games: 72, white: 34%, black: 33%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Bd3 cxd4 7. cxd4 Nf5 8. Bxf5 exf5 9. O-O, forced: 1
games: 48, white: 43%, black: 39%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be2 cxd4 7. cxd4 Bxb1 , forced: 2
games: 48, white: 43%, black: 39%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be2 cxd4 7. cxd4 Bxb1 8. Rxb1, forced: 2
games: 100, white: 29%, black: 32%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Be3 Bd7 10. Bd3, forced: 0
games: 27, white: 37%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Qa5+ 9. Bd2 Qb6 10. Bc3, forced: 5
games: 157, white: 19%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Nxe5 e6 , forced: 1
games: 23, white: 43%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Bd3 cxd4 7. O-O, forced: 0
games: 68, white: 30%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 cxd4 8. cxd4 Nf5 9. Nc2 Rc8 10. O-O, forced: 0
games: 68, white: 30%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 9. cxd4 Rc8 10. O-O, forced: 0
games: 68, white: 30%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Be2 Rc8 10. O-O, forced: 2
games: 20, white: 40%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Bb2 Be7 10. Be2, forced: 0
games: 192, white: 20%, black: 43%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. exd6, forced: 1
games: 170, white: 27%, black: 41%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Bd3 cxd4 , forced: 0
games: 81, white: 23%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d6 7. exd6, forced: 1
games: 35, white: 37%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Be2 Na5 , forced: 0
games: 81, white: 23%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d5 7. exd6, forced: 1
games: 94, white: 32%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3, forced: 0
games: 11, white: 45%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. Na3 Bf5 , forced: 1
games: 82, white: 30%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Bd3 Nf6 7. O-O Be7 8. Be3, forced: 1
games: 21, white: 33%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 , forced: 2
games: 43, white: 30%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. Na3 Bg4 , forced: 1
games: 21, white: 33%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 7. Nb5, forced: 2
games: 10, white: 40%, black: 20%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 g6 7. d4 cxd4 8. cxd4 Bg7 9. Bf4, forced: 4
games: 54, white: 38%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be2 cxd4 , forced: 1
games: 18, white: 38%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bf5 6. Be3 Nf6 7. Qb3, forced: 1
games: 104, white: 29%, black: 35%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Bb2 Bd7 10. Be2, forced: 0
games: 12, white: 25%, black: 8%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Nb6 9. Bb5 dxe5 , forced: 1
games: 14, white: 42%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 c4 7. Nbd2 f6 8. b3 fxe5 , forced: 0
games: 25, white: 44%, black: 36%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 f6 , forced: 0
games: 128, white: 30%, black: 40%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 Nb6 8. Bb3 d5 , forced: 1
games: 12, white: 25%, black: 8%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Nb6 9. Bb5 dxe5 , forced: 1
games: 13, white: 38%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 7. Nb5 Bd6 8. Bc4 Qe4+ 9. Be3, forced: 4
games: 22, white: 40%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Na3 Bd7 7. Nc2, forced: 0
games: 12, white: 25%, black: 8%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Nb6 9. Bb5 dxe5 , forced: 1
games: 18, white: 33%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Bg4 6. Be2 cxd4 7. cxd4 e6 8. Nc3 Qa5 9. d5 exd5 , forced: 2
games: 13, white: 38%, black: 23%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 7. Nb5 Bd6 8. Bc4 Qe4+ 9. Be3 Bb8 , forced: 4
games: 16, white: 37%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d6 7. exd6 Qxd6 8. Na3, forced: 1
games: 168, white: 14%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Nc3 dxe5 , forced: 1
games: 12, white: 25%, black: 8%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Nb6 9. Bb5 dxe5 , forced: 1
games: 116, white: 28%, black: 36%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. a3 Nh6 7. b4 cxd4 8. cxd4 Nf5 9. Be3 Bd7 , forced: 0
games: 11, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. dxc5, forced: 1
games: 16, white: 37%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d5 7. exd6 Qxd6 8. Na3, forced: 1
games: 11, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. dxc5 Ng6 , forced: 1
games: 11, white: 36%, black: 18%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 Be7 9. O-O, forced: 1
games: 12, white: 25%, black: 8%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Nb6 9. Bb5 dxe5 , forced: 1
games: 48, white: 31%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 Ng4 , forced: 1
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Be7 9. Qe2 O-O 10. a3, forced: 1
games: 54, white: 25%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Nf6 7. Be3 cxd4 8. Nb5 Qd8 9. Nbxd4 Nd5 10. Nxc6, forced: 3
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. Qe2 Be7 9. O-O O-O 10. a3, forced: 1
games: 160, white: 15%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Nc3 dxe5 8. dxe5, forced: 1
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Be7 9. Qe2 O-O 10. a3, forced: 1
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Be7 9. Qe2 O-O 10. a3, forced: 1
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Be7 9. Qe2 O-O 10. a3, forced: 1
games: 108, white: 26%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. a3 Nge7 7. b4 cxd4 8. cxd4 Nf5 9. Bb2, forced: 1
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. Qe2 Be7 9. O-O O-O 10. a3, forced: 1
games: 108, white: 26%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Bb2, forced: 1
games: 14, white: 35%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 7. Nb5 Bd6 8. Bc4, forced: 3
games: 75, white: 24%, black: 24%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 , forced: 0
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Be7 9. Qe2 O-O 10. a3, forced: 1
games: 108, white: 26%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nh6 6. a3 Nf5 7. b4 cxd4 8. cxd4 Bd7 9. Bb2, forced: 1
games: 24, white: 33%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 Nf6 6. Be3 Ng4 7. Nbd2, forced: 1
games: 118, white: 28%, black: 38%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. Qe2 Be7 9. O-O O-O 10. a3, forced: 1
games: 14, white: 35%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 cxd4 7. Nb5 Bd6 8. Bc4 Qe4+ , forced: 3
games: 67, white: 28%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 , forced: 0
games: 92, white: 23%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Bxd5 Qxd5 9. Nc3 Qd6 , forced: 4
games: 92, white: 23%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Bxd5 Qxd5 9. Nc3 Qd6 10. d5, forced: 4
games: 14, white: 21%, black: 7%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. O-O Nb6 9. Bb5 dxe5 10. Nxe5, forced: 2
games: 72, white: 36%, black: 37%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 Nb6 8. Bb3 d5 9. Nh4, forced: 1
games: 14, white: 21%, black: 7%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 d6 7. O-O cxd4 8. cxd4 Nb6 9. Bb5 dxe5 10. Nxe5, forced: 2
games: 14, white: 21%, black: 7%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. O-O d6 7. d4 cxd4 8. cxd4 Nb6 9. Bb5 dxe5 10. Nxe5, forced: 2
games: 14, white: 21%, black: 7%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. O-O Nb6 9. Bb5 dxe5 10. Nxe5, forced: 2
games: 14, white: 21%, black: 7%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. O-O Nb6 9. Bb5 dxe5 10. Nxe5, forced: 2
games: 44, white: 29%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 cxd4 8. cxd4 Nf5 9. Nc2 Rc8 , forced: 0
games: 33, white: 27%, black: 21%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Nf6 5. d3 Be7 , forced: 0
games: 44, white: 29%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 9. cxd4 Rc8 , forced: 0
games: 44, white: 29%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Be2 Rc8 , forced: 2
games: 105, white: 20%, black: 30%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 dxe5 8. Nxe5 e6 9. O-O Be7 , forced: 1
games: 52, white: 26%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 cxd4 8. cxd4 Nf5 9. Nc2 Qb6 10. h4, forced: 0
games: 52, white: 26%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 9. cxd4 Qb6 10. h4, forced: 0
games: 52, white: 26%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. Na3 Nf5 9. Nc2 Bd7 10. h4, forced: 1
games: 42, white: 30%, black: 26%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. Na3 Bg4 6. Be2, forced: 1
games: 52, white: 26%, black: 25%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Be2 Qb6 10. h4, forced: 2
games: 55, white: 34%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e5 4. Bc4 Qc7 5. O-O Nf6 6. d3 Be7 , forced: 0
games: 47, white: 36%, black: 34%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 Nf5 , forced: 1
games: 77, white: 28%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Na3, forced: 1
games: 62, white: 29%, black: 29%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2, forced: 0
games: 80, white: 23%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Bd3 Nf6 7. O-O Be7 8. Be3 O-O , forced: 1
games: 47, white: 29%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 , forced: 0
games: 121, white: 13%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Nc3 dxe5 8. dxe5 Nxc3 , forced: 2
games: 121, white: 13%, black: 31%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Nc3 dxe5 8. dxe5 Nxc3 9. Qxd8+, forced: 2
games: 52, white: 28%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 cxd4 8. cxd4 Nf5 9. Nc2 Qa5+ , forced: 0
games: 143, white: 16%, black: 47%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. exd6 Qxd6 , forced: 1
games: 64, white: 26%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d5 4. exd5 Qxd5 5. d4 e6 6. Na3 Qd8 7. Bf4 Nf6 , forced: 2
games: 52, white: 28%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 Nge7 7. Na3 Nf5 8. Nc2 cxd4 9. cxd4 Qa5+ , forced: 0
games: 52, white: 28%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Nge7 6. Na3 cxd4 7. cxd4 Nf5 8. Nc2 Bd7 9. Be2 Qa5+ , forced: 2
games: 38, white: 31%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 e6 6. d4 cxd4 7. cxd4 d6 8. a3, forced: 1
games: 36, white: 44%, black: 41%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Bd7 6. Be2 f6 7. O-O fxe5 8. dxe5 Qc7 9. Re1, forced: 0
games: 38, white: 31%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 e6 8. a3, forced: 1
games: 38, white: 31%, black: 28%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. Bc4 e6 7. cxd4 d6 8. a3, forced: 1
games: 61, white: 21%, black: 22%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d6 , forced: 1
games: 128, white: 17%, black: 46%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. exd6 Qxd6 8. Nc3, forced: 1
games: 55, white: 25%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d6 7. exd6 Qxd6 , forced: 1
games: 84, white: 29%, black: 41%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 d6 4. d4 Nf6 5. Bd3 g6 , forced: 0
games: 55, white: 25%, black: 27%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 Nf6 4. e5 Nd5 5. Bc4 Nb6 6. Be2 d5 7. exd6 Qxd6 , forced: 1
games: 111, white: 25%, black: 52%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. b3 Nf5 9. Bb2, forced: 2
games: 110, white: 25%, black: 51%, pgn:1. e4 c5 2. c3 Nc6 3. Nf3 e6 4. d4 d5 5. e5 Qb6 6. Be2 cxd4 7. cxd4 Nge7 8. b3 Nf5 , forced: 2
